t_ms,theta_deg,theta_dot_dps,tau_Nm,tau_cmd_Nm,armed,gain_scale,wheel_omega_lp,wheel_pos,wheel_vel
1231141.0,0.6547,-11.2043,-0.078176,-0.078176,1.0,1.0,-3.202481,-1740.869141,0.581286
1231143.0,0.7161,-10.3123,-0.049545,-0.049545,1.0,1.0,-3.19974,-1740.868042,0.602502
1231144.0,0.7922,7.5505,0.12,0.12,1.0,1.0,-3.196947,-1740.867065,0.599133
1231146.0,0.7712,10.3772,0.12,0.12,1.0,1.0,-3.194164,-1740.866089,0.594516
1231148.0,0.6857,8.0193,0.12,0.12,1.0,1.0,-3.191393,-1740.86499,0.60583
1231149.0,0.5995,-0.4674,0.12,0.12,1.0,1.0,-3.188595,-1740.863892,0.637646
1231151.0,0.6309,-12.0263,-0.094131,-0.094131,1.0,1.0,-3.185718,-1740.862671,0.671301
1231153.0,0.6817,-8.4668,-0.015506,-0.015506,1.0,1.0,-3.182758,-1740.861328,0.70325
1231154.0,0.7348,-1.7475,0.12,0.12,1.0,1.0,-3.179718,-1740.860107,0.723233
1231156.0,0.6914,4.5412,0.12,0.12,1.0,1.0,-3.17663,-1740.858887,0.745432
1231158.0,0.6015,-0.726,0.12,0.12,1.0,1.0,-3.173487,-1740.857422,0.777094
1231159.0,0.5622,-8.2405,-0.026011,-0.026011,1.0,1.0,-3.170266,-1740.855835,0.819515
1231161.0,0.6325,-13.4722,-0.113943,-0.113943,1.0,1.0,-3.16694,-1740.85437,0.859183
1231163.0,0.7358,-6.2455,0.044458,0.044458,1.0,1.0,-3.163515,-1740.852783,0.876401
1231164.0,0.7899,2.8085,0.12,0.12,1.0,1.0,-3.160048,-1740.851318,0.878612
1231166.0,0.7351,6.8802,0.12,0.12,1.0,1.0,-3.156577,-1740.849976,0.879291
1231168.0,0.6494,-0.5645,0.12,0.12,1.0,1.0,-3.153106,-1740.848267,0.901182
1231169.0,0.6241,-8.1491,-0.008751,-0.008751,1.0,1.0,-3.149581,-1740.84668,0.933195
1231171.0,0.6893,-8.0171,0.005834,0.005834,1.0,1.0,-3.145978,-1740.844971,0.97102
1231173.0,0.733,-0.6719,0.12,0.12,1.0,1.0,-3.14228,-1740.84314,0.999672
1231174.0,0.7118,3.8927,0.12,0.12,1.0,1.0,-3.138512,-1740.841431,1.025283
1231176.0,0.5965,-4.3906,0.064888,0.064888,1.0,1.0,-3.134682,-1740.8396,1.066025
1231178.0,0.5124,-13.3022,-0.119488,-0.119488,1.0,1.0,-3.13075,-1740.837402,1.116747
1231179.0,0.5058,-17.9141,-0.12,-0.12,1.0,1.0,-3.126693,-1740.835327,1.152468
1231181.0,0.6137,-7.6771,0.009637,0.009637,1.0,1.0,-3.122547,-1740.833496,1.152541
1231183.0,0.6755,1.9317,0.12,0.12,1.0,1.0,-3.118403,-1740.831665,1.131802
1231184.0,0.6702,4.2521,0.12,0.12,1.0,1.0,-3.114313,-1740.829834,1.121494
1231186.0,0.5876,-6.541,0.026006,0.026006,1.0,1.0,-3.11025,-1740.828003,1.130494
1231188.0,0.5705,-13.4027,-0.109161,-0.109161,1.0,1.0,-3.106167,-1740.825806,1.159672
1231189.0,0.6092,-13.315,-0.099887,-0.099887,1.0,1.0,-3.102011,-1740.823853,1.17357
1231191.0,0.6816,2.5093,0.12,0.12,1.0,1.0,-3.097823,-1740.821899,1.168428
1231193.0,0.665,7.623,0.12,0.12,1.0,1.0,-3.093649,-1740.820068,1.147522
1231194.0,0.5866,6.2365,0.12,0.12,1.0,1.0,-3.089529,-1740.818237,1.150294
1231196.0,0.4864,-3.1814,0.07578,0.07578,1.0,1.0,-3.085404,-1740.816162,1.168984
1231198.0,0.5012,-16.9646,-0.12,-0.12,1.0,1.0,-3.081234,-1740.813965,1.209146
1231199.0,0.5464,-14.8068,-0.12,-0.12,1.0,1.0,-3.076964,-1740.811768,1.231755
1231201.0,0.6134,-6.6528,0.032859,0.032859,1.0,1.0,-3.072639,-1740.809814,1.233749
1231203.0,0.5672,2.7034,0.12,0.12,1.0,1.0,-3.068311,-1740.807861,1.224789
1231204.0,0.4955,0.7706,0.12,0.12,1.0,1.0,-3.064007,-1740.805908,1.215334
1231206.0,0.4488,-7.2358,-0.005968,-0.005968,1.0,1.0,-3.059729,-1740.803833,1.223758
1231208.0,0.4917,-15.9553,-0.12,-0.12,1.0,1.0,-3.055431,-1740.801636,1.23831
1231209.0,0.5873,-11.097,-0.057105,-0.057105,1.0,1.0,-3.051099,-1740.799561,1.238961
1231211.0,0.6381,-0.4289,0.12,0.12,1.0,1.0,-3.046766,-1740.797485,1.231225
1231213.0,0.5737,6.4626,0.12,0.12,1.0,1.0,-3.042455,-1740.795532,1.21641
1231214.0,0.4667,0.4259,0.12,0.12,1.0,1.0,-3.038182,-1740.793579,1.220852
1231216.0,0.4147,-8.4933,-0.035624,-0.035624,1.0,1.0,-3.0339,-1740.791504,1.236677
1231218.0,0.4686,-12.9189,-0.111779,-0.111779,1.0,1.0,-3.02958,-1740.789185,1.258787
1231219.0,0.524,-7.1357,0.01012,0.01012,1.0,1.0,-3.025207,-1740.787109,1.265099
1231221.0,0.5381,0.5549,0.12,0.12,1.0,1.0,-3.020819,-1740.785034,1.261245
1231223.0,0.4402,-0.7644,0.119858,0.119858,1.0,1.0,-3.016442,-1740.782959,1.258969
1231224.0,0.3308,-8.9059,-0.055618,-0.055618,1.0,1.0,-3.012073,-1740.780762,1.275311
1231226.0,0.2913,-16.4085,-0.12,-0.12,1.0,1.0,-3.007665,-1740.778564,1.290928
1231228.0,0.3779,-12.626,-0.118541,-0.118541,1.0,1.0,-3.003219,-1740.776367,1.291132
1231229.0,0.4683,-2.0949,0.099988,0.099988,1.0,1.0,-2.998775,-1740.774292,1.268364
1231231.0,0.4822,3.8913,0.12,0.12,1.0,1.0,-2.994389,-1740.772339,1.242924
1231233.0,0.3832,-1.3555,0.098331,0.098331,1.0,1.0,-2.990069,-1740.770386,1.233484
1231234.0,0.3059,-12.4576,-0.12,-0.12,1.0,1.0,-2.985775,-1740.768311,1.245128
1231236.0,0.2974,-15.5591,-0.12,-0.12,1.0,1.0,-2.981453,-1740.766113,1.262209
1231238.0,0.3478,-13.355,-0.12,-0.12,1.0,1.0,-2.97709,-1740.763916,1.254086
1231239.0,0.3886,5.2779,0.12,0.12,1.0,1.0,-2.972749,-1740.761963,1.228417
1231241.0,0.3544,6.5423,0.12,0.12,1.0,1.0,-2.968474,-1740.760132,1.206493
1231243.0,0.2519,2.066,0.12,0.12,1.0,1.0,-2.964257,-1740.758179,1.205074
1231244.0,0.1875,-17.7601,-0.12,-0.12,1.0,1.0,-2.960044,-1740.756104,1.223134
1231246.0,0.1961,-18.2065,-0.12,-0.12,1.0,1.0,-2.955787,-1740.753906,1.246667
1231248.0,0.2789,-13.2331,-0.12,-0.12,1.0,1.0,-2.951474,-1740.751709,1.249119
1231249.0,0.311,5.4211,0.12,0.12,1.0,1.0,-2.947155,-1740.749634,1.231885
1231251.0,0.2601,3.9441,0.12,0.12,1.0,1.0,-2.942882,-1740.747803,1.212458
1231253.0,0.1702,-1.8092,0.053501,0.053501,1.0,1.0,-2.93866,-1740.74585,1.213115
1231254.0,0.1485,-18.607,-0.12,-0.12,1.0,1.0,-2.934437,-1740.743774,1.223029
1231256.0,0.2095,-16.3403,-0.12,-0.12,1.0,1.0,-2.930191,-1740.741699,1.234939
1231258.0,0.3036,-7.1714,-0.027532,-0.027532,1.0,1.0,-2.925917,-1740.739502,1.221208
1231259.0,0.3039,10.4111,0.12,0.12,1.0,1.0,-2.921679,-1740.737549,1.203045
1231261.0,0.2219,6.7895,0.12,0.12,1.0,1.0,-2.917488,-1740.735718,1.190066
1231263.0,0.122,-3.2672,0.016469,0.016469,1.0,1.0,-2.913332,-1740.733643,1.200152
1231264.0,0.1063,-17.8695,-0.12,-0.12,1.0,1.0,-2.909152,-1740.731689,1.219624
1231266.0,0.1741,-13.6071,-0.12,-0.12,1.0,1.0,-2.904925,-1740.729614,1.227964
1231268.0,0.2444,-3.5716,0.032174,0.032174,1.0,1.0,-2.900678,-1740.727417,1.221023
1231269.0,0.1883,7.0181,0.12,0.12,1.0,1.0,-2.896451,-1740.725586,1.203474
1231271.0,0.0861,1.4759,0.102983,0.102983,1.0,1.0,-2.892269,-1740.723633,1.196543
1231272.0,-0.0109,-10.1112,-0.12,-0.12,1.0,1.0,-2.888107,-1740.721558,1.207729
1231274.0,0.0236,-18.357,-0.12,-0.12,1.0,1.0,-2.883918,-1740.719482,1.220837
1231276.0,0.1065,-12.0865,-0.12,-0.12,1.0,1.0,-2.879698,-1740.717529,1.212356
1231277.0,0.1757,0.4666,0.098432,0.098432,1.0,1.0,-2.8755,-1740.715454,1.191001
1231279.0,0.0885,5.8043,0.12,0.12,1.0,1.0,-2.871359,-1740.713745,1.16578
1231281.0,0.0057,-0.3307,0.053284,0.053284,1.0,1.0,-2.867282,-1740.711792,1.157511
1231282.0,-0.0631,-12.3118,-0.12,-0.12,1.0,1.0,-2.863227,-1740.709961,1.16371
1231284.0,-0.0938,-17.0958,-0.12,-0.12,1.0,1.0,-2.859159,-1740.708008,1.167348
1231286.0,-0.0198,-5.1693,-0.044433,-0.044433,1.0,1.0,-2.855083,-1740.706055,1.152307
1231287.0,0.0069,5.805,0.12,0.12,1.0,1.0,-2.851047,-1740.704102,1.129256
1231289.0,-0.0267,8.9774,0.12,0.12,1.0,1.0,-2.84707,-1740.702393,1.116587
1231291.0,-0.1312,-7.5723,-0.111305,-0.111305,1.0,1.0,-2.843126,-1740.700439,1.129345
1231292.0,-0.1588,-16.8656,-0.12,-0.12,1.0,1.0,-2.839152,-1740.698608,1.141896
1231294.0,-0.1535,-18.8902,-0.12,-0.12,1.0,1.0,-2.835148,-1740.696655,1.142078
1231296.0,-0.0669,1.016,0.06647,0.06647,1.0,1.0,-2.831145,-1740.694824,1.111569
1231297.0,-0.0799,7.3786,0.12,0.12,1.0,1.0,-2.827221,-1740.693115,1.082866
1231299.0,-0.146,7.0434,0.12,0.12,1.0,1.0,-2.82337,-1740.691406,1.074535
1231301.0,-0.2288,-14.7576,-0.12,-0.12,1.0,1.0,-2.819541,-1740.689453,1.096026
1231302.0,-0.214,-17.2218,-0.12,-0.12,1.0,1.0,-2.81566,-1740.6875,1.119192
1231304.0,-0.1359,-15.1727,-0.12,-0.12,1.0,1.0,-2.811723,-1740.685669,1.122712
1231306.0,-0.0657,6.8981,0.12,0.12,1.0,1.0,-2.807778,-1740.683838,1.101646
1231307.0,-0.1175,8.5567,0.12,0.12,1.0,1.0,-2.803888,-1740.682129,1.078039
1231309.0,-0.2057,4.8923,0.116065,0.116065,1.0,1.0,-2.800058,-1740.68042,1.079044
1231311.0,-0.2624,-17.1376,-0.12,-0.12,1.0,1.0,-2.796228,-1740.678467,1.099506
1231312.0,-0.2108,-15.7248,-0.12,-0.12,1.0,1.0,-2.792347,-1740.676514,1.124977
1231314.0,-0.1144,-10.5554,-0.12,-0.12,1.0,1.0,-2.788405,-1740.674561,1.133336
1231316.0,-0.0908,10.1476,0.12,0.12,1.0,1.0,-2.784442,-1740.672729,1.11962
1231317.0,-0.1761,7.3812,0.12,0.12,1.0,1.0,-2.780516,-1740.670898,1.099465
1231319.0,-0.2848,0.6704,0.02242,0.02242,1.0,1.0,-2.776643,-1740.669067,1.105048
1231321.0,-0.3228,-19.1306,-0.12,-0.12,1.0,1.0,-2.772756,-1740.667236,1.116474
1231322.0,-0.2351,-15.1935,-0.12,-0.12,1.0,1.0,-2.768842,-1740.665283,1.125701
1231324.0,-0.1465,-5.6416,-0.076049,-0.076049,1.0,1.0,-2.764907,-1740.663574,1.110259
1231326.0,-0.1658,10.7157,0.12,0.12,1.0,1.0,-2.761013,-1740.661743,1.089541
1231327.0,-0.264,4.7946,0.10518,0.10518,1.0,1.0,-2.757171,-1740.659912,1.077888
1231329.0,-0.3792,-5.2732,-0.10892,-0.10892,1.0,1.0,-2.753361,-1740.658203,1.088928
1231331.0,-0.4074,-13.635,-0.12,-0.12,1.0,1.0,-2.749524,-1740.65625,1.096602
1231332.0,-0.3044,-11.6988,-0.12,-0.12,1.0,1.0,-2.74567,-1740.654541,1.088429
1231334.0,-0.2257,0.4865,0.028017,0.028017,1.0,1.0,-2.741838,-1740.652832,1.057893
1231336.0,-0.204,8.4067,0.12,0.12,1.0,1.0,-2.738084,-1740.651245,1.025606
1231337.0,-0.2998,1.8641,0.039862,0.039862,1.0,1.0,-2.734412,-1740.649536,1.01756
1231339.0,-0.4022,-10.8873,-0.12,-0.12,1.0,1.0,-2.730763,-1740.647827,1.027601
1231341.0,-0.4222,-16.677,-0.12,-0.12,1.0,1.0,-2.727089,-1740.646118,1.037885
1231342.0,-0.328,-6.5296,-0.12,-0.12,1.0,1.0,-2.723391,-1740.644409,1.023749
1231344.0,-0.2746,4.9163,0.102944,0.102944,1.0,1.0,-2.71973,-1740.642822,0.995127
1231346.0,-0.2955,9.3817,0.12,0.12,1.0,1.0,-2.716143,-1740.641357,0.965271
1231347.0,-0.3827,-3.0007,-0.07042,-0.07042,1.0,1.0,-2.712632,-1740.639771,0.954838
1231349.0,-0.4404,-14.5013,-0.12,-0.12,1.0,1.0,-2.709148,-1740.638184,0.956366
1231351.0,-0.4254,-16.9786,-0.12,-0.12,1.0,1.0,-2.705662,-1740.636597,0.94823
1231352.0,-0.3377,0.6585,0.006974,0.006974,1.0,1.0,-2.702199,-1740.635132,0.923675
1231354.0,-0.3287,9.9912,0.12,0.12,1.0,1.0,-2.698797,-1740.633789,0.897011
1231356.0,-0.3979,10.0259,0.12,0.12,1.0,1.0,-2.695465,-1740.632324,0.885594
1231357.0,-0.4957,-11.1719,-0.12,-0.12,1.0,1.0,-2.692162,-1740.630737,0.900805
1231359.0,-0.5034,-17.3232,-0.12,-0.12,1.0,1.0,-2.688823,-1740.62915,0.91164
1231361.0,-0.4315,-16.3137,-0.12,-0.12,1.0,1.0,-2.685457,-1740.627686,0.90927
1231362.0,-0.3503,5.4992,0.096899,0.096899,1.0,1.0,-2.682099,-1740.626343,0.87716
1231364.0,-0.3917,9.8871,0.12,0.12,1.0,1.0,-2.678823,-1740.625,0.838366
1231366.0,-0.475,7.2301,0.106993,0.106993,1.0,1.0,-2.675646,-1740.623779,0.820895
1231367.0,-0.56,-3.955,-0.12,-0.12,1.0,1.0,-2.672514,-1740.622314,0.829567
1231369.0,-0.5125,-15.8752,-0.12,-0.12,1.0,1.0,-2.669361,-1740.62085,0.844996
1231371.0,-0.4098,-10.9315,-0.12,-0.12,1.0,1.0,-2.666171,-1740.619385,0.843158
1231372.0,-0.3718,10.7553,0.12,0.12,1.0,1.0,-2.662987,-1740.618164,0.824006
1231374.0,-0.4506,9.5671,0.12,0.12,1.0,1.0,-2.659852,-1740.616821,0.800586
1231376.0,-0.554,3.001,0.010636,0.010636,1.0,1.0,-2.656777,-1740.615601,0.798552
1231377.0,-0.6117,-7.981,-0.12,-0.12,1.0,1.0,-2.653708,-1740.614136,0.806177
1231379.0,-0.5168,-13.8855,-0.12,-0.12,1.0,1.0,-2.650622,-1740.612793,0.80777
1231381.0,-0.4176,-4.7213,-0.116265,-0.116265,1.0,1.0,-2.647533,-1740.611572,0.781499
1231382.0,-0.3652,5.9809,0.098236,0.098236,1.0,1.0,-2.644511,-1740.610474,0.741832
1231384.0,-0.4669,7.6461,0.112161,0.112161,1.0,1.0,-2.64159,-1740.609375,0.705499
1231386.0,-0.5719,-1.6986,-0.08736,-0.08736,1.0,1.0,-2.638761,-1740.608398,0.693122
1231387.0,-0.6007,-10.464,-0.12,-0.12,1.0,1.0,-2.635965,-1740.607178,0.693869
1231389.0,-0.5041,-11.3843,-0.12,-0.12,1.0,1.0,-2.633168,-1740.606079,0.685063
1231391.0,-0.4157,0.4954,-0.020345,-0.020345,1.0,1.0,-2.630394,-1740.60498,0.653487
1231392.0,-0.4104,8.7836,0.12,0.12,1.0,1.0,-2.6277,-1740.604126,0.624285
1231394.0,-0.5157,2.8905,0.007056,0.007056,1.0,1.0,-2.625081,-1740.603149,0.609994
1231396.0,-0.6202,-9.7242,-0.12,-0.12,1.0,1.0,-2.622499,-1740.602173,0.611331
1231397.0,-0.6153,-15.2389,-0.12,-0.12,1.0,1.0,-2.619915,-1740.601074,0.616696
1231399.0,-0.491,-5.0988,-0.12,-0.12,1.0,1.0,-2.617318,-1740.600098,0.592071
1231401.0,-0.4198,7.0599,0.101968,0.101968,1.0,1.0,-2.614784,-1740.599365,0.546613
1231402.0,-0.4359,11.7727,0.12,0.12,1.0,1.0,-2.612365,-1740.598633,0.510168
1231404.0,-0.5289,-0.2173,-0.0602,-0.0602,1.0,1.0,-2.610039,-1740.5979,0.495634
1231406.0,-0.5903,-11.6719,-0.12,-0.12,1.0,1.0,-2.60775,-1740.597046,0.500952
1231407.0,-0.5658,-13.6774,-0.12,-0.12,1.0,1.0,-2.605449,-1740.596191,0.495039
1231409.0,-0.4793,2.6469,0.002661,0.002661,1.0,1.0,-2.603163,-1740.595459,0.46489
1231411.0,-0.4686,11.5734,0.12,0.12,1.0,1.0,-2.600955,-1740.594971,0.431129
1231412.0,-0.5519,11.6103,0.12,0.12,1.0,1.0,-2.598831,-1740.594238,0.412747
1231414.0,-0.6681,1.7274,-0.049489,-0.049489,1.0,1.0,-2.596755,-1740.593506,0.42753
1231416.0,-0.6837,-16.622,-0.12,-0.12,1.0,1.0,-2.594643,-1740.592773,0.453279
1231417.0,-0.605,-15.7321,-0.12,-0.12,1.0,1.0,-2.592467,-1740.591919,0.464225
1231419.0,-0.5163,4.5607,0.032313,0.032313,1.0,1.0,-2.590264,-1740.591187,0.449951
1231421.0,-0.5458,9.3483,0.119525,0.119525,1.0,1.0,-2.588098,-1740.590576,0.429503
1231422.0,-0.6196,6.8675,0.058606,0.058606,1.0,1.0,-2.585984,-1740.589844,0.427706
1231424.0,-0.6887,-3.7693,-0.12,-0.12,1.0,1.0,-2.583875,-1740.589111,0.441859
1231426.0,-0.6316,-15.2457,-0.12,-0.12,1.0,1.0,-2.581732,-1740.588257,0.460351
1231427.0,-0.5076,-8.7282,-0.12,-0.12,1.0,1.0,-2.579543,-1740.587402,0.451952
1231429.0,-0.4085,4.097,0.040377,0.040377,1.0,1.0,-2.577377,-1740.586914,0.423279
1231431.0,-0.4842,12.7735,0.12,0.12,1.0,1.0,-2.575283,-1740.586304,0.393276
1231432.0,-0.579,5.8365,0.043696,0.043696,1.0,1.0,-2.573265,-1740.585693,0.383973
1231434.0,-0.6497,-4.8628,-0.12,-0.12,1.0,1.0,-2.571271,-1740.585083,0.391042
1231436.0,-0.5847,-11.2946,-0.12,-0.12,1.0,1.0,-2.569261,-1740.584351,0.397395
1231437.0,-0.4999,-3.3449,-0.12,-0.12,1.0,1.0,-2.567235,-1740.58374,0.382083
1231439.0,-0.4674,6.0566,0.065652,0.065652,1.0,1.0,-2.565249,-1740.583252,0.351279
1231441.0,-0.5674,6.9523,0.065352,0.065352,1.0,1.0,-2.56334,-1740.582764,0.32467
1231442.0,-0.6704,-2.1591,-0.12,-0.12,1.0,1.0,-2.5615,-1740.582275,0.310352
1231444.0,-0.706,-11.7913,-0.12,-0.12,1.0,1.0,-2.559696,-1740.581909,0.301651
1231446.0,-0.5917,-9.1394,-0.12,-0.12,1.0,1.0,-2.557915,-1740.581421,0.283305
1231447.0,-0.4999,1.9307,-0.023773,-0.023773,1.0,1.0,-2.55618,-1740.581177,0.237869
1231449.0,-0.4792,9.7776,0.12,0.12,1.0,1.0,-2.554561,-1740.580933,0.194813
1231451.0,-0.5707,4.5652,0.01181,0.01181,1.0,1.0,-2.55305,-1740.580811,0.174162
1231452.0,-0.6513,-6.0331,-0.12,-0.12,1.0,1.0,-2.551591,-1740.580444,0.17213
1231454.0,-0.6398,-11.1157,-0.12,-0.12,1.0,1.0,-2.550139,-1740.5802,0.171906
1231456.0,-0.5295,-0.6435,-0.08326,-0.08326,1.0,1.0,-2.548687,-1740.579956,0.152557
1231457.0,-0.4829,9.2081,0.114116,0.114116,1.0,1.0,-2.547285,-1740.579956,0.117502
1231459.0,-0.5205,12.756,0.12,0.12,1.0,1.0,-2.545971,-1740.579834,0.094894
1231461.0,-0.6335,-2.4378,-0.12,-0.12,1.0,1.0,-2.544715,-1740.57959,0.09962
1231462.0,-0.6858,-12.0507,-0.12,-0.12,1.0,1.0,-2.543447,-1740.579346,0.117849
1231464.0,-0.649,-13.5259,-0.12,-0.12,1.0,1.0,-2.542134,-1740.579224,0.122135
1231466.0,-0.5628,-6.8998,-0.12,-0.12,1.0,1.0,-2.540811,-1740.579102,0.101303
1231467.0,-0.5723,10.4212,0.12,0.12,1.0,1.0,-2.53954,-1740.579102,0.070474
1231469.0,-0.6349,9.5857,0.093081,0.093081,1.0,1.0,-2.538348,-1740.579102,0.04623
1231471.0,-0.7252,1.8587,-0.072216,-0.072216,1.0,1.0,-2.537217,-1740.578979,0.041243
1231472.0,-0.722,-12.6341,-0.12,-0.12,1.0,1.0,-2.536098,-1740.578857,0.048299
1231474.0,-0.6408,-10.7842,-0.12,-0.12,1.0,1.0,-2.534963,-1740.578857,0.04455
1231476.0,-0.5656,-1.893,-0.11888,-0.11888,1.0,1.0,-2.533838,-1740.578857,0.021189
1231477.0,-0.5937,12.1884,0.12,0.12,1.0,1.0,-2.532771,-1740.578979,-0.006046
1231479.0,-0.6752,7.5386,0.030438,0.030438,1.0,1.0,-2.531774,-1740.579102,-0.029245
1231481.0,-0.7477,-1.3608,-0.12,-0.12,1.0,1.0,-2.530835,-1740.579102,-0.034247
1231482.0,-0.7139,-11.3732,-0.12,-0.12,1.0,1.0,-2.529909,-1740.579224,-0.040258
1231484.0,-0.6098,-5.8304,-0.12,-0.12,1.0,1.0,-2.528998,-1740.579346,-0.057157
1231486.0,-0.5508,3.2652,-0.037075,-0.037075,1.0,1.0,-2.528131,-1740.57959,-0.090002
1231487.0,-0.6133,11.2751,0.106302,0.106302,1.0,1.0,-2.527346,-1740.579956,-0.118554
1231489.0,-0.7016,3.7334,-0.055262,-0.055262,1.0,1.0,-2.526634,-1740.5802,-0.13581
1231491.0,-0.766,-5.8033,-0.12,-0.12,1.0,1.0,-2.525964,-1740.580444,-0.137185
1231492.0,-0.6998,-8.7362,-0.12,-0.12,1.0,1.0,-2.525299,-1740.580688,-0.147189
1231494.0,-0.5924,0.0209,-0.110556,-0.110556,1.0,1.0,-2.524659,-1740.581055,-0.175339
1231496.0,-0.5497,8.4264,0.057838,0.057838,1.0,1.0,-2.52409,-1740.581543,-0.211641
1231497.0,-0.6182,8.7499,0.051354,0.051354,1.0,1.0,-2.523613,-1740.582031,-0.243089
1231499.0,-0.6985,0.1251,-0.12,-0.12,1.0,1.0,-2.523214,-1740.58252,-0.258947
1231501.0,-0.7253,-7.0236,-0.12,-0.12,1.0,1.0,-2.522856,-1740.583008,-0.269789
1231502.0,-0.6265,-2.091,-0.12,-0.12,1.0,1.0,-2.522525,-1740.583618,-0.293917
1231504.0,-0.5551,7.1722,0.027527,0.027527,1.0,1.0,-2.522255,-1740.584229,-0.333803
1231506.0,-0.5475,12.8003,0.12,0.12,1.0,1.0,-2.522085,-1740.584961,-0.370807
1231507.0,-0.6426,5.0299,-0.03154,-0.03154,1.0,1.0,-2.522008,-1740.585693,-0.389166
1231509.0,-0.7234,-5.18,-0.12,-0.12,1.0,1.0,-2.521977,-1740.586426,-0.388499
1231511.0,-0.7161,-9.3426,-0.12,-0.12,1.0,1.0,-2.521945,-1740.587036,-0.390793
1231512.0,-0.6172,2.5745,-0.075778,-0.075778,1.0,1.0,-2.521918,-1740.587769,-0.410172
1231514.0,-0.5847,10.2258,0.076724,0.076724,1.0,1.0,-2.52194,-1740.588623,-0.444357
1231516.0,-0.6271,11.8041,0.098878,0.098878,1.0,1.0,-2.522048,-1740.589478,-0.469723
1231517.0,-0.7053,6.217,-0.023085,-0.023085,1.0,1.0,-2.52222,-1740.590332,-0.471196
1231519.0,-0.7157,-9.094,-0.12,-0.12,1.0,1.0,-2.522395,-1740.591064,-0.458783
1231521.0,-0.6596,-9.0698,-0.12,-0.12,1.0,1.0,-2.522539,-1740.591797,-0.451179
1231522.0,-0.5717,-2.518,-0.12,-0.12,1.0,1.0,-2.522664,-1740.592529,-0.465014
1231524.0,-0.5663,12.5294,0.12,0.12,1.0,1.0,-2.522824,-1740.593506,-0.491139
1231526.0,-0.6135,10.8898,0.081352,0.081352,1.0,1.0,-2.523049,-1740.59436,-0.513867
1231527.0,-0.6777,3.6501,-0.070184,-0.070184,1.0,1.0,-2.523331,-1740.595215,-0.518532
1231529.0,-0.6624,-8.3138,-0.12,-0.12,1.0,1.0,-2.523625,-1740.596069,-0.512554
1231531.0,-0.5814,-4.8564,-0.12,-0.12,1.0,1.0,-2.523903,-1740.596924,-0.52013
1231532.0,-0.5048,3.0592,-0.053724,-0.053724,1.0,1.0,-2.524201,-1740.5979,-0.545871
1231534.0,-0.5424,14.5014,0.12,0.12,1.0,1.0,-2.524563,-1740.598999,-0.581172
1231536.0,-0.6267,8.9367,0.037493,0.037493,1.0,1.0,-2.525014,-1740.600098,-0.603932
1231537.0,-0.6983,-0.2642,-0.12,-0.12,1.0,1.0,-2.525521,-1740.601196,-0.612723
1231539.0,-0.6636,-8.4862,-0.12,-0.12,1.0,1.0,-2.526051,-1740.602173,-0.613283
1231541.0,-0.5569,-2.288,-0.12,-0.12,1.0,1.0,-2.526582,-1740.603271,-0.632222
1231542.0,-0.5071,6.4095,0.005855,0.005855,1.0,1.0,-2.52716,-1740.604492,-0.666954
1231544.0,-0.5669,10.5081,0.073919,0.073919,1.0,1.0,-2.527825,-1740.605713,-0.698498
1231545.0,-0.6444,3.6898,-0.072033,-0.072033,1.0,1.0,-2.528569,-1740.606934,-0.715377
1231547.0,-0.6875,-4.8707,-0.12,-0.12,1.0,1.0,-2.529355,-1740.608276,-0.719321
1231549.0,-0.5874,-3.7629,-0.12,-0.12,1.0,1.0,-2.530151,-1740.609497,-0.733727
1231551.0,-0.477,5.6095,-0.009138,-0.009138,1.0,1.0,-2.530983,-1740.61084,-0.76612
1231552.0,-0.431,13.2637,0.12,0.12,1.0,1.0,-2.531895,-1740.612427,-0.807667
1231554.0,-0.5052,10.2798,0.073429,0.073429,1.0,1.0,-2.532912,-1740.613892,-0.836082
1231555.0,-0.5909,0.9285,-0.12,-0.12,1.0,1.0,-2.534,-1740.615234,-0.835312
1231557.0,-0.5873,-4.7586,-0.12,-0.12,1.0,1.0,-2.535085,-1740.616699,-0.832452
1231559.0,-0.5524,-4.4151,-0.12,-0.12,1.0,1.0,-2.536163,-1740.618042,-0.844981
1231560.0,-0.4952,11.9096,0.104962,0.104962,1.0,1.0,-2.537271,-1740.619629,-0.879721
1231562.0,-0.5073,15.6157,0.12,0.12,1.0,1.0,-2.538467,-1740.621216,-0.910083
1231564.0,-0.5827,12.5932,0.101108,0.101108,1.0,1.0,-2.539738,-1740.622803,-0.915092
1231565.0,-0.6457,-6.6343,-0.12,-0.12,1.0,1.0,-2.541022,-1740.624268,-0.898786
1231567.0,-0.6296,-8.8346,-0.12,-0.12,1.0,1.0,-2.542264,-1740.62561,-0.877535
1231569.0,-0.5458,-5.4824,-0.12,-0.12,1.0,1.0,-2.543452,-1740.627075,-0.876374
1231570.0,-0.4976,13.4996,0.12,0.12,1.0,1.0,-2.544636,-1740.628662,-0.9032
1231572.0,-0.5251,13.4408,0.12,0.12,1.0,1.0,-2.545888,-1740.630371,-0.93398
1231574.0,-0.5968,8.7631,0.023655,0.023655,1.0,1.0,-2.547217,-1740.631958,-0.945991
1231575.0,-0.6108,-8.2602,-0.12,-0.12,1.0,1.0,-2.548575,-1740.633545,-0.946922
